Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2019-04-23,4838.94091796875,4907.7002915810945,4808.858692013349,4881.915526476465,48654000
2019-04-24,4883.17529296875,4891.848783720027,4857.154820714921,4891.848783720027,46975000
2019-04-25,4852.81787109375,4874.501597059316,4792.103438390164,4800.77692877639,61482500
2019-04-26,4874.50146484375,4896.185190221168,4831.134014088912,4844.144249315364,66204500
2019-04-29,4930.87890625,4939.552395970756,4852.817498763193,4865.8277333443275,65480500
2019-04-30,4987.25634765625,4995.929836956522,4917.868433254076,4917.868433254076,107607500
2019-05-01,4987.25634765625,4987.25634765625,4987.25634765625,4987.25634765625,0
2019-05-02,4930.87890625,5039.297527759455,4922.205416529244,5030.624038038698,80879500
2019-05-03,4922.20556640625,4987.256741292676,4870.164626497109,4926.542311398678,58244500
2019-05-06,4874.50146484375,4909.19542544762,4852.817739466331,4857.154484541815,36649500
2019-05-07,4909.19580078125,4952.563254851755,4900.522309967148,4922.206037002402,59177000
2019-05-08,4943.88916015625,4943.88916015625,4852.817517732319,4857.154262609649,59062000
2019-05-09,4883.17529296875,4943.889728227687,4878.838547593112,4943.889728227687,126636500
2019-05-10,4865.82763671875,4926.542063558378,4857.154147170231,4865.82763671875,76130500
2019-05-13,4865.82763671875,4939.552297881155,4857.154147170231,4926.542063558378,63720500
2019-05-14,4766.08349609375,4883.175629300785,4766.08349609375,4822.4611898601,114800500
2019-05-15,4735.7255859375,4818.123741736778,4722.715350811298,4818.123741736778,72065000
2019-05-16,4579.60302734375,4753.0728389855585,4579.60302734375,4735.725857821378,87939000
2019-05-17,4492.8671875,4605.622541626448,4492.8671875,4579.602075289576,74207000
2019-05-20,4666.33740234375,4675.010891939184,4458.173652053322,4492.867610435061,54764500
2019-05-21,4735.7255859375,4766.082801231971,4683.684645432692,4744.399076021635,97371000
2019-05-22,4735.7255859375,4796.440016526442,4683.684645432692,4796.440016526442,38519000
2019-05-23,4861.4912109375,4861.4912109375,4631.643722820027,4718.378623996432,54926000
2019-05-24,4865.82763671875,4883.174615815787,4861.490891944491,4865.82763671875,37402000
2019-05-27,4930.87890625,4943.889140831135,4796.4398155782765,4800.776560438654,68564000
2019-05-28,4974.24658203125,5004.603797440333,4904.858661096202,4904.858661096202,209923000
2019-05-29,4978.58349609375,5113.022597469104,4969.910005682436,5030.624438561628,133044500
2019-05-30,4978.58349609375,4978.58349609375,4978.58349609375,4978.58349609375,0
2019-05-31,5047.97119140625,5091.338641504241,4974.246526239664,4978.583271249463,96875000
2019-06-03,5047.97119140625,5047.97119140625,5047.97119140625,5047.97119140625,0
2019-06-04,5047.97119140625,5047.97119140625,5047.97119140625,5047.97119140625,0
2019-06-05,5047.97119140625,5047.97119140625,5047.97119140625,5047.97119140625,0
2019-06-06,5047.97119140625,5047.97119140625,5047.97119140625,5047.97119140625,0
2019-06-07,5047.97119140625,5047.97119140625,5047.97119140625,5047.97119140625,0
2019-06-10,5100.01220703125,5368.890401619632,5039.297775995164,5204.094088807397,179238000
2019-06-11,5126.0322265625,5169.399673487733,5069.654545559697,5117.358737177454,72901000
2019-06-12,5069.6552734375,5117.359471904406,5047.971546861634,5065.318528122327,69255500
2019-06-13,5034.9609375,5104.348857396641,5021.95070251938,5104.348857396641,78802500
2019-06-14,5030.62451171875,5069.6552191372575,5021.951021181304,5069.6552191372575,57220500
2019-06-17,5026.2880859375,5065.318795836928,5021.951340393119,5039.298322570643,83624000
2019-06-18,5117.359375,5117.359375,5026.287725105933,5026.287725105933,78788000
2019-06-19,5152.052734375,5169.399713278619,5108.685287115951,5117.35877656776,66944500
2019-06-20,5126.0322265625,5152.0526947176395,5034.960588019511,5117.358737177454,59504500
2019-06-21,5100.01220703125,5147.716402845317,5065.3182464392,5126.032677475287,144149000
2019-06-24,5095.67529296875,5117.359017619681,5087.001803108378,5113.022272689495,30084000
2019-06-25,5126.0322265625,5169.399673487733,5095.675013714837,5143.379205332593,40561500
2019-06-26,5087.00146484375,5152.052634470908,5082.664720201939,5152.052634470908,59334500
2019-06-27,5147.71630859375,5147.71630859375,5034.960938734072,5073.991643685499,77525000
2019-06-28,5199.75634765625,5199.75634765625,5169.399137953503,5186.746114926501,80919000
2019-07-01,5195.4208984375,5225.778115707168,5173.737171816309,5199.757643761738,56612500
2019-07-02,5204.0947265625,5204.0947265625,5160.727270507812,5195.421235351562,48563500
2019-07-03,5204.0947265625,5204.0947265625,5152.053779296874,5160.727270507812,43640000
2019-07-04,5195.4208984375,5212.767879734453,5173.737171816309,5204.094389085976,28224500
2019-07-05,5178.07373046875,5221.441182147718,5178.07373046875,5221.441182147718,32722500
2019-07-08,5100.01220703125,5169.400128215349,5087.001971809231,5147.716402845317,38361000
2019-07-09,5204.0947265625,5204.0947265625,5091.339340820312,5091.339340820312,47740500
2019-07-10,5204.0947265625,5238.78869140625,5199.757980957031,5204.0947265625,52183500
2019-07-11,5225.77685546875,5225.77685546875,5186.746156963174,5221.440111190353,34279500
2019-07-12,5212.767578125,5230.114558418261,5199.757342905054,5204.094087978369,29838000
2019-07-15,5295.166015625,5303.839506232085,5234.45158137541,5256.135307893121,61453500
2019-07-16,5277.81787109375,5295.164848484363,5264.807638050791,5273.481126746097,38075000
2019-07-17,5334.19580078125,5334.19580078125,5243.124165158155,5273.48137703252,45487000
2019-07-18,5329.8603515625,5351.544079599776,5251.798930628305,5290.829641095403,43625500
2019-07-19,5377.5634765625,5386.236966040827,5334.1960291708665,5373.226731823336,43973500
2019-07-22,5455.62451171875,5455.62451171875,5377.563111710056,5429.6040450491855,37314500
2019-07-23,5407.92138671875,5455.625584997744,5381.900914930207,5412.25813201684,39129500
2019-07-24,5420.93115234375,5433.941387109375,5347.2064886718745,5429.6046421875,51343500
2019-07-25,5420.93115234375,5442.614876953125,5377.563703125,5438.27813203125,53477500
2019-07-26,5373.2265625,5420.930753127523,5368.889817897498,5420.930753127523,51797500
2019-07-29,5368.89013671875,5403.584095599,5342.869667558562,5394.9106058789375,68509500
2019-07-30,5394.91064453125,5420.931113877864,5368.890175184636,5381.9004098579435,38225500
2019-07-31,5368.89013671875,5412.257585319063,5360.216646998687,5368.89013671875,64129000
2019-08-01,5386.23779296875,5438.278737828352,5364.554065943916,5368.890811348883,78228000
2019-08-02,5347.2060546875,5381.900011246706,5342.8693101175995,5342.8693101175995,62989500
2019-08-05,5204.0947265625,5390.574787597656,5204.0947265625,5390.574787597656,90924000
2019-08-06,5100.01220703125,5165.0633831413425,5000.267070329108,5100.01220703125,183296000
2019-08-07,5212.767578125,5247.461538711523,5121.695931585378,5182.410362611793,92102000
2019-08-08,5208.43017578125,5273.4813436719405,5186.74645315102,5212.7669203072965,58295500
2019-08-09,5260.47216796875,5308.176367348517,5251.798677172429,5251.798677172429,48118500
2019-08-12,5238.7880859375,5273.4820467715235,5204.094125103477,5264.808556563018,52705000
2019-08-13,5217.10400390625,5238.787727945761,5204.093769482543,5204.093769482543,84406000
2019-08-14,5212.767578125,5256.135028858153,5186.747107685108,5238.788048564892,81942000
2019-08-15,5204.0947265625,5204.0947265625,5082.665849609375,5134.706796875,52561500
2019-08-16,5169.39990234375,5238.787820496015,5169.39990234375,5238.787820496015,49821500
2019-08-19,5217.10400390625,5230.114238329957,5173.736555827229,5230.114238329957,30619000
2019-08-20,5191.08447265625,5234.451928568165,5191.08447265625,5234.451928568165,58393500
2019-08-21,5182.41064453125,5208.431116386637,5182.41064453125,5204.094371077405,55927500
2019-08-22,5204.0947265625,5204.0947265625,5134.706796875,5139.043542480468,65888000
2019-08-23,5199.75634765625,5199.75634765625,5121.694951277757,5134.705184007506,33083500
2019-08-26,5195.4208984375,5204.094389085976,5082.665520007304,5152.053445195116,41388500
2019-08-27,5208.43017578125,5238.7873874635725,5160.725985994744,5238.7873874635725,123780000
2019-08-28,5199.75634765625,5221.440068872498,5191.082859169751,5204.093091899499,55688000
2019-08-29,5208.43017578125,5225.777153885434,5191.083197677066,5195.419942203112,51525500
2019-08-30,5290.82861328125,5290.82861328125,5208.430462746543,5273.481634221312,73650000
2019-09-02,5204.0947265625,5290.829638671875,5204.0947265625,5290.829638671875,42429000
2019-09-03,5251.79833984375,5251.79833984375,5204.094143528076,5204.094143528076,42743500
2019-09-04,5221.44091796875,5256.134877556582,5208.4306831233125,5256.134877556582,41979000
2019-09-05,5238.7880859375,5277.818791875777,5217.104360416236,5277.818791875777,53650500
2019-09-06,5225.77685546875,5256.134065417531,5225.77685546875,5256.134065417531,54349000
2019-09-09,5234.451171875,5251.798151732083,5186.74697726802,5247.461406767812,25912000
2019-09-10,5251.79833984375,5251.79833984375,5191.083908169256,5221.441124006503,40291000
2019-09-11,5290.82861328125,5290.82861328125,5212.767207511527,5247.461165631404,45243500
2019-09-12,5221.44091796875,5295.165582092894,5212.767428071792,5290.828837144414,40034000
2019-09-13,5230.11474609375,5282.155688840951,5212.767765178017,5273.482198383085,28419500
2019-09-16,5208.43017578125,5217.103664833342,5191.083197677066,5204.093431255204,77289000
2019-09-17,5230.11474609375,5234.451491322684,5191.084039033349,5195.420784262283,92037500
2019-09-18,5238.7880859375,5238.7880859375,5195.420634894971,5195.420634894971,28667000
2019-09-19,5230.11474609375,5243.124981780551,5204.09427472015,5217.10451040695,61988500
2019-09-20,5195.4208984375,5247.461842328359,5195.4208984375,5247.461842328359,133433000
2019-09-23,5225.77685546875,5230.113599747147,5204.093134076764,5230.113599747147,47231500
2019-09-24,5156.3896484375,5204.093841989066,5152.052903569176,5186.74686251577,79718500
2019-09-25,5147.71630859375,5147.71630859375,5013.277213761057,5117.359093631529,88620000
2019-09-26,5256.13525390625,5256.13525390625,5178.073839244276,5204.0943107982675,109859000
2019-09-27,5264.80810546875,5269.144850201426,5204.093679211285,5208.430423943962,48010000
2019-09-30,5264.80810546875,5264.80810546875,5208.430423943962,5264.80810546875,73391000
2019-10-01,5238.7880859375,5260.471811458765,5212.767615311983,5212.767615311983,40057000
2019-10-02,5247.4609375,5264.807915805785,5212.766980888429,5212.766980888429,52376500
2019-10-03,5238.7880859375,5243.124831041753,5160.726674060948,5212.767615311983,50269000
2019-10-04,5243.12451171875,5260.471491079275,5186.746828797043,5186.746828797043,56890500
2019-10-07,5264.80810546875,5273.481594934103,5247.461126538046,5264.80810546875,56705500
2019-10-08,5290.82861328125,5290.82861328125,5217.103952276511,5273.481634221312,46997500
2019-10-09,5264.80810546875,5290.8285738648065,5247.461126538046,5290.8285738648065,41496500
2019-10-10,5299.501953125,5299.501953125,5221.440549560147,5221.440549560147,65806500
2019-10-11,5312.5126953125,5338.533165656888,5273.481989795919,5273.481989795919,40863500
2019-10-14,5377.5634765625,5377.5634765625,5316.849050214213,5316.849050214213,37514500
2019-10-15,5355.88037109375,5368.890606813006,5329.859899655238,5368.890606813006,40935000
2019-10-16,5390.5732421875,5390.5732421875,5355.879287290075,5377.563009100965,65776500
2019-10-17,5303.8388671875,5386.237018026881,5295.16537762546,5364.553294121781,45666500
2019-10-18,5342.8701171875,5351.54360763748,5325.523136287541,5342.8701171875,41008500
2019-10-21,5394.91064453125,5425.267858768966,5364.553430293534,5377.56366496684,59971500
2019-10-22,5464.29833984375,5464.29833984375,5399.247169131325,5438.27787155878,67259500
2019-10-23,5442.6142578125,5468.634724383715,5429.604024526892,5464.2979799551795,62219000
2019-10-24,5464.29833984375,5481.645318700397,5438.27787155878,5455.624850415427,73101000
2019-10-25,5377.5634765625,5485.982095041582,5355.879752866683,5481.6453503024195,61929500
2019-10-28,5381.900390625,5420.931094505439,5377.563645749396,5377.563645749396,43249500
2019-10-29,5394.91064453125,5412.25762409566,5334.196216055818,5381.9004098579435,79861500
2019-10-30,5433.94140625,5451.288385998603,5377.56372206704,5446.951641061452,60738000
2019-10-31,5455.62451171875,5464.298000608605,5420.930556159331,5438.27753393904,58420500
2019-11-01,5485.982421875,5485.982421875,5442.614971899703,5464.298696887351,42080500
2019-11-04,5442.6142578125,5533.685890811753,5429.604024526892,5507.6654242405375,43794500
2019-11-05,5516.33984375,5516.33984375,5438.278430866745,5507.666353429639,66161500
2019-11-06,5459.96240234375,5533.687073384134,5459.96240234375,5533.687073384134,63393000
2019-11-07,5451.2890625,5494.656517253381,5420.931844172634,5494.656517253381,61972000
2019-11-08,5446.95166015625,5477.308874822726,5420.931190442127,5477.308874822726,90040500
2019-11-11,5459.96240234375,5498.993110541601,5433.9419302118495,5494.656365186283,70207000
2019-11-12,5433.94140625,5446.951641061452,5394.910701815643,5394.910701815643,47635500
2019-11-13,5446.95166015625,5451.288405108604,5433.941425299189,5433.941425299189,40083500
2019-11-14,5438.27734375,5446.9508323365235,5386.236412230861,5433.940599456739,37862000
2019-11-15,5442.6142578125,5455.624491098108,5425.267280098356,5446.951002241036,47138000
2019-11-18,5446.95166015625,5451.288405108604,5386.237230823298,5416.594445489774,65599000
2019-11-19,5477.30908203125,5507.66629784615,5464.298846682007,5490.319317380493,60115000
2019-11-20,5507.666015625,5507.666015625,5425.2678626353345,5425.2678626353345,43229500
2019-11-21,5464.29833984375,5507.665786985367,5464.29833984375,5507.665786985367,57523500
2019-11-22,5468.63525390625,5472.971998754709,5438.27803996704,5446.951529663957,56035000
2019-11-25,5442.6142578125,5494.65519095493,5442.6142578125,5490.318446526394,55133500
2019-11-26,5451.2890625,5490.319771778043,5438.278826073986,5490.319771778043,192783500
2019-11-27,5464.29833984375,5464.29833984375,5412.25740327381,5438.27787155878,58833500
2019-11-28,5420.93115234375,5459.961856640625,5416.594407421875,5459.961856640625,44248000
2019-11-29,5446.95166015625,5459.961895013311,5399.247465680359,5403.584210632713,52954500
2019-12-02,5572.71728515625,5572.71728515625,5438.278191117462,5446.951681055448,49909000
2019-12-03,5529.35009765625,5568.380804227942,5503.329626608456,5568.380804227942,42823000
2019-12-04,5520.67578125,5551.032992930087,5512.002292198547,5516.339036724274,37552000
2019-12-05,5498.9921875,5538.022889146293,5490.318698245268,5516.339166009464,54168000
2019-12-06,5564.25,5564.25,5498.992963252541,5516.39483971853,69920500
2019-12-09,5564.25,5564.25,5533.796716184519,5542.497654417514,51667500
2019-12-10,5538.14599609375,5568.599273369992,5533.795527911429,5564.248805187672,57654000
2019-12-11,5551.1982421875,5555.54871102934,5525.0954291364615,5538.146835661981,48469000
2019-12-12,5516.39404296875,5572.950133314644,5516.39404296875,5568.599664826498,79198500
2019-12-13,5533.7958984375,5586.001520120873,5525.094961490271,5564.2491777528,70822500
2019-12-16,5533.7958984375,5564.2491777528,5516.394024543042,5516.394024543042,78684000
2019-12-17,5655.60888671875,5655.60888671875,5538.146240609976,5564.249050856371,102914500
2019-12-18,5877.48291015625,5916.637126434123,5603.40339621114,5655.6090179149705,181804000
2019-12-19,5742.619140625,5847.030397727272,5733.918202533144,5829.628521543561,74171000
2019-12-20,5794.82470703125,5864.4322110196135,5751.320017038523,5812.226583028341,99453000
2019-12-23,5794.82470703125,5855.731273021068,5786.123769032704,5812.226583028341,46558500
2019-12-26,5812.22607421875,5851.380291784594,5794.8241997450405,5794.8241997450405,38188500
2019-12-27,5825.27783203125,5829.628300912528,5803.52548762486,5803.52548762486,29945000
2019-12-30,5816.57666015625,5847.029941099477,5803.525254037724,5812.226191450075,61168000
2020-01-02,5820.92724609375,5899.235684382007,5812.226308506166,5825.277714887542,49445000
2020-01-03,5916.63720703125,5916.63720703125,5851.3801790125235,5873.132521685432,47755500
2020-01-06,5860.0810546875,5873.13246015451,5820.92683828647,5847.02964922049,27300000
2020-01-07,5864.43115234375,5890.533961627179,5855.73021591594,5860.080684129845,45022500
2020-01-08,5812.22607421875,5868.782166258304,5803.525136981895,5803.525136981895,53692500
2020-01-09,5864.43115234375,5877.482556985465,5855.73021591594,5864.43115234375,40363500
2020-01-10,5851.380859375,5938.39024018355,5838.329452253717,5886.18461169842,73362000
2020-01-13,5868.78173828125,5881.833143184766,5860.080801678906,5864.431269980078,67855000
2020-01-14,5977.54443359375,5990.595840653998,5864.432239071597,5868.78270809168,93582000
2020-01-15,5947.0908203125,6142.8619153483905,5916.637538862473,5977.544101762528,75623500
2020-01-16,5960.140625,5994.944365875912,5912.28548129562,5920.986416514598,88931500
2020-01-17,5981.89453125,5994.9459375,5916.6375,5951.44125,38249500
2020-01-20,5947.0908203125,6068.90394611261,5942.740351533925,6047.151602219733,93554500
2020-01-21,5942.74072265625,5999.296820309641,5938.3902536059895,5990.595882209119,103984500
2020-01-22,5951.44189453125,5999.297055963884,5947.091425310102,5964.493302194695,94311500
2020-01-23,5951.44189453125,5999.297055963884,5942.740956088953,5990.596117521587,87728000
2020-01-24,5925.337890625,5986.244447503671,5925.337890625,5934.038827321953,69653500
2020-01-27,5951.44189453125,6038.451278954221,5929.689548425507,5973.194240636993,39679000
2020-01-28,5907.9365234375,5955.791679371088,5877.483242388854,5947.090741928618,82615000
2020-01-29,5903.5859375,5955.791561118275,5890.534531595431,5916.637343404568,43821000
2020-01-30,5864.43115234375,5955.790984835752,5855.73021591594,5955.790984835752,71990000
2020-01-31,5638.20751953125,5920.987989260826,5638.20751953125,5916.637520495756,163136500
2020-02-03,5603.40380859375,5729.567403663019,5542.4972454568615,5638.207558957686,149797000
2020-02-04,5742.619140625,5760.021016808712,5673.011635890151,5716.516326349432,113316500
2020-02-05,5855.73095703125,5899.235644676356,5786.1234567990805,5899.235644676356,123002500
2020-02-06,5864.43115234375,5899.234898054989,5812.225533776891,5864.43115234375,154693500
2020-02-07,5881.8330078125,5899.234880616679,5833.9778576010085,5838.328325802053,82609000
2020-02-10,5903.5859375,5903.5859375,5768.7214098194545,5881.833594325718,66578500
2020-02-11,5899.23681640625,5903.587286034868,5868.783529005922,5903.587286034868,77526500
2020-02-12,5916.63720703125,5916.63720703125,5881.833458754596,5916.63720703125,69971500
2020-02-13,5907.9365234375,5934.039335764912,5864.431836225148,5934.039335764912,49737000
2020-02-14,5812.22607421875,5912.286852442576,5807.875605600322,5899.235446587294,147028500
2020-02-17,5847.02978515625,5873.132596697126,5812.226036435082,5812.226036435082,115319000
2020-02-18,5825.27783203125,5847.03017643764,5803.52548762486,5816.576894268695,98436500
2020-02-19,5825.27783203125,5881.8339274878645,5799.175018743583,5799.175018743583,74594000
2020-02-20,5738.2685546875,5825.277933833633,5712.16574094366,5820.927464876327,136724500
2020-02-21,5755.6708984375,5794.825122236394,5738.269021193547,5742.619490504535,98261000
2020-02-24,5677.361328125,5742.618354885058,5664.309922772989,5712.165075730364,84910000
2020-02-25,5681.71142578125,5707.814234781777,5664.309553114233,5699.113298448267,86446500
2020-02-26,5586.001953125,5686.062735774435,5586.001953125,5655.6094540985205,92824500
2020-02-27,5472.89013671875,5633.8574936810655,5394.581692791136,5629.507024573976,129254500
2020-02-28,5472.89013671875,5472.89013671875,5251.016212257179,5394.581692791136,169946500
2020-03-02,5290.169921875,5472.889606676604,5251.015703703228,5472.889606676604,144871500
2020-03-03,5498.99267578125,5525.095489115655,5394.581422443632,5394.581422443632,114663500
2020-03-04,5603.40380859375,5655.609434139655,5446.786931956036,5494.642088706449,83025000
2020-03-05,5599.05322265625,5690.413065450175,5516.394317271271,5690.413065450175,77583000
2020-03-06,5394.58154296875,5525.095612556704,5394.58154296875,5525.095612556704,77835500
2020-03-09,5033.49267578125,5255.366596667027,5033.49267578125,5220.5628443712185,140889500
2020-03-10,5155.3056640625,5229.263635614451,5081.347692510548,5081.347692510548,133667000
2020-03-11,5090.04833984375,5203.160525173612,5037.842715845353,5177.057713174413,93204500
2020-03-12,4837.720703125,4907.328195256295,4750.711337960881,4872.524449190647,129845500
2020-03-13,4837.720703125,4837.720703125,4837.720703125,4837.720703125,0
2020-03-16,4837.720703125,4837.720703125,4837.720703125,4837.720703125,0
2020-03-17,4454.88037109375,4789.8664927482605,4454.88037109375,4781.165554523468,212200000
2020-03-18,4350.46923828125,4681.104900390625,4145.997184082031,4454.8805,180053500
2020-03-19,4045.93603515625,4346.118386151714,4045.93603515625,4346.118386151714,264419000
2020-03-20,4119.89404296875,4685.454999236899,3763.155593630379,4002.4313828207496,335132000
2020-03-23,3854.515869140625,4350.469378262556,3832.7635222493122,4141.646848105954,217843500
2020-03-24,3915.422119140625,4346.118552246094,3871.9174289279517,3871.9174289279517,253971000
2020-03-26,4594.095703125,4694.156499689276,4045.936556729403,4045.936556729403,331633000
2020-03-27,4794.21630859375,5129.202384602569,4659.351784486304,4663.7022530058985,269683000
2020-03-30,4781.16552734375,4833.3711563957295,4485.333629382535,4768.114120080755,159964500
2020-03-31,4807.26806640625,4968.235413426188,4772.464315699237,4924.730725042421,182638500
2020-04-01,4768.11376953125,5003.039082993556,4720.258613085224,4837.721269816378,152831500
2020-04-02,4707.20703125,4759.4126545170975,4663.702345194085,4759.4126545170975,136623500
2020-04-03,4781.16552734375,4811.618810957404,4668.053331064462,4750.712243730096,110506000
2020-04-06,4989.9873046875,4994.337773130994,4781.1648193997935,4802.9171616172625,78184000
2020-04-07,4920.3798828125,5307.5715800453145,4855.122855188993,4989.987378944242,149153500
2020-04-08,4902.97802734375,4924.73036996728,4768.113503077861,4920.379901442574,106111500
2020-04-09,4868.1748046875,4955.184184574676,4785.515893794683,4872.525273681859,89997000
2020-04-13,4785.51611328125,4885.576904740767,4768.114236505682,4820.319866832387,58043000
2020-04-14,4798.56689453125,4863.823923921974,4737.660333766574,4789.865957279153,95796000
2020-04-15,4772.46484375,4898.628454022333,4737.661089192115,4798.567659668413,95342000
2020-04-16,4559.29052734375,4802.916738728531,4511.435378678882,4772.463462305433,176990500
2020-04-17,4720.25830078125,4737.660174701181,4594.094714861751,4611.496588781682,160935500
2020-04-20,4659.3515625,4785.515143557423,4637.599220938375,4724.608587184874,90744000
2020-04-21,4567.29833984375,4739.899730593659,4567.29833984375,4739.899730593659,73431000
2020-04-22,4554.0205078125,4633.68267412992,4465.506989682033,4567.29753553207,107263500
2020-04-23,4531.89306640625,4642.534986972809,4531.89306640625,4585.001188278198,105419500
2020-04-24,4354.86572265625,4549.595490742506,4354.86572265625,4531.892784552846,131149500
2020-04-27,4390.27099609375,4443.379112981981,4297.331791539346,4372.56829046434,151103500
2020-04-28,4275.20361328125,4403.548235212053,4253.075230189732,4390.271205357142,180488000
2020-04-29,4292.90576171875,4292.90576171875,4248.64900128866,4270.777381503705,121161000
2020-04-30,4576.14892578125,4646.959740880379,4319.459721046905,4319.459721046905,174081000
2020-05-04,4620.40625,4691.217073754789,4425.67648467433,4558.44677921456,114497500
2020-05-05,4677.93994140625,4726.622381666864,4602.703442821666,4620.406148370979,118643500
2020-05-06,4739.89892578125,4753.175953584559,4691.216490502451,4704.49351830576,86395500
2020-05-08,4642.53466796875,4779.730640044089,4558.446814116122,4731.048198339937,123028000
2020-05-11,4686.791015625,4713.345072370751,4642.5342543820825,4642.5342543820825,40615500
2020-05-12,4620.40625,4726.622485632184,4452.2305435823755,4726.622485632184,118660000
2020-05-13,4523.0419921875,4576.150117340386,4500.91360670713,4567.298763148238,94973000
2020-05-14,4354.86572265625,4523.041431458016,4341.588693014006,4487.636019078697,131268000
2020-05-15,4235.37158203125,4421.24995867212,4142.432393710815,4354.864824157524,205790000
2020-05-18,4217.66943359375,4288.480253045481,4204.39240494655,4248.649167103882,139997500
2020-05-19,4142.4326171875,4390.27046607906,4142.4326171875,4284.054245125534,128504500
2020-05-20,4217.66943359375,4248.649167103882,4151.284290357752,4177.838347652151,119158000
2020-05-26,4399.1220703125,4425.676127074949,4226.520701356577,4226.520701356577,176076500
2020-05-27,4394.6962890625,4425.676021210977,4297.331416595858,4399.121965083711,151753500
2020-05-28,4686.791015625,4708.919396246459,4425.676124291785,4425.676124291785,229233000
2020-05-29,4593.8515625,4686.790755960983,4593.8515625,4686.790755960983,399414000
2020-06-02,4744.32470703125,4868.243635946245,4638.108482246968,4655.811186377682,181369500
2020-06-03,5116.08203125,5116.08203125,4779.730617430796,4788.5819704260375,279673500
2020-06-04,5124.9326171875,5301.959650596395,4956.756935449051,5116.081265517056,236158500
2020-06-05,5067.39990234375,5182.467498379503,4943.480952766785,5124.9337003616265,88157500
2020-06-08,5222.29833984375,5244.426722639698,5093.953719627251,5093.953719627251,173557500
2020-06-09,5138.2099609375,5306.385653026755,5129.358608722276,5257.703215843023,100110000
2020-06-10,5133.7841796875,5191.317967908136,4952.331462991649,5133.7841796875,115382500
2020-06-11,5027.56689453125,5142.634446694818,4961.181768283038,5089.5263456962475,85187500
2020-06-12,5018.71728515625,5027.568638392857,4850.541573660714,5027.568638392857,96044000
2020-06-15,4868.244140625,5054.122553267046,4868.244140625,5027.568494318182,100844500
2020-06-16,5098.37890625,5129.358639187282,4939.0545654296875,4939.0545654296875,91518500
2020-06-17,5062.97314453125,5133.783957741478,5027.567737926137,5133.783957741478,79800000
2020-06-18,4943.47998046875,5080.6759333734335,4943.47998046875,5062.973229772829,68032000
2020-06-19,4934.62890625,5001.014048486547,4908.074849355381,4956.757286995516,110071000
2020-06-22,4903.6494140625,5009.8656468580775,4894.798061329535,4952.331854093806,51590500
2020-06-23,4974.4599609375,5009.865369912144,4885.94643850089,4930.203199719195,69954000
2020-06-24,5049.69677734375,5098.379217791411,4992.162984087424,5001.014336896089,57333000
2020-06-25,5067.39990234375,5085.102609426173,4992.16339724345,5045.27151849072,51415000
2020-06-26,4996.5888671875,5098.379428697963,4992.1631906000885,5062.974015998671,57467500
2020-06-29,5023.14208984375,5040.84479324408,4943.479924542264,4992.1623588931725,48796500
2020-06-30,5040.84521484375,5080.676300825834,5009.865481302129,5045.270891063982,74474000
2020-07-01,5133.7841796875,5133.7841796875,5023.1422792632,5045.270659348061,63959000
2020-07-02,5195.744140625,5195.744140625,5098.379258943782,5111.656288263948,75585500
2020-07-03,5195.744140625,5226.723875705387,5169.190081984668,5195.744140625,52219000
2020-07-06,5253.27783203125,5253.27783203125,5178.041334015638,5186.892686723358,67800000
2020-07-07,5301.9609375,5306.386614409433,5222.298753130217,5257.704168405676,74168000
2020-07-08,5487.8388671875,5545.372661762853,5293.10910093246,5301.9604539440525,106444500
2020-07-09,5399.3251953125,5523.2441342213115,5337.365725858094,5496.690075883709,93543500
2020-07-10,5487.8388671875,5523.244279233871,5381.622631048387,5399.325337071573,67224000
2020-07-13,5465.7099609375,5523.243750000001,5434.730228365385,5514.392397836538,86006000
2020-07-14,5487.8388671875,5487.8388671875,5408.176690083165,5465.710484658518,45616500
2020-07-15,5443.5810546875,5523.243216463415,5443.5810546875,5487.837811229675,61468000
2020-07-16,5470.13525390625,5487.837956993325,5434.729847732099,5443.581199275637,66520500
2020-07-17,5417.02734375,5470.135454963235,5346.216528799019,5430.304371553309,73348000
2020-07-20,5434.72998046875,5452.432683988192,5363.919166390981,5417.027276949308,59794500
2020-07-21,5487.8388671875,5518.818602728074,5399.325337071573,5399.325337071573,84159500
2020-07-22,5470.13525390625,5532.094714711013,5425.878496188562,5496.689308536863,44725500
2020-07-23,5487.8388671875,5501.115896704889,5434.730749117944,5470.136161164314,84026500
2020-07-24,5399.3251953125,5487.838723104508,5399.3251953125,5487.838723104508,58366500
2020-07-27,5399.3251953125,5434.730606429303,5310.811667520492,5399.3251953125,41972500
2020-07-28,5474.560546875,5487.837573261923,5363.918660317299,5417.0267658649955,65279000
2020-07-29,5430.3046875,5474.561449419315,5399.324954156479,5474.561449419315,50262500
2020-07-30,5523.24365234375,5523.24365234375,5359.493640214969,5430.304456270658,80533500
2020-08-03,5425.87939453125,5518.818601125994,5155.913127756041,5505.541571612459,137079000
2020-08-04,5496.68994140625,5505.5412939689,5425.879120905042,5448.00750231167,79357000
2020-08-05,5492.263671875,5505.540699284851,5399.324480006044,5487.837996071717,49393000
2020-08-06,5540.94677734375,5571.92651172187,5474.561632247778,5501.115690286167,55258500
